Company Name,Job Title,Role,Salaries Reported,Location,Salary
Baker Hughes,Data Engineer,Specialist,1,New Delhi,"₹1,69,396/yr"
ThinkBumblebee Analytics,Data Scientist,Specialist,1,Pune,"₹13,07,815/yr"
Pluralsight,Data Scientist,Specialist,1,Bangalore,"₹18,50,000/yr"
Fresher,Data Analyst,Specialist,2,Mumbai,"₹2,74,728/yr"
Quantafic Business Solutions,Data Analyst,Specialist,3,Mumbai,"₹5,16,690/yr"
ThinkBumblebee Analytics,Data Engineer,Specialist,2,Pune,"₹15,56,162/yr"
Adda 247,Data Analyst,Specialist,2,New Delhi,"₹1,27,836/yr"
PayU,Data Engineer,Specialist,1,Mumbai,"₹5,15,940/yr"
Development Credit Bank Limited,Data Analyst,Specialist,5,Mumbai,"₹5,24,564/yr"
WyzMindz,Data Scientist,Specialist,1,Bangalore,"₹4,21,444/yr"
Synechron,Data Scientist,Specialist,1,Bangalore,"₹10,99,231/yr"
Collins Aerospace,Data Engineer,Specialist,1,Hyderabad,"₹5,75,000/yr"
Kushim,Data Scientist,Specialist,1,Pune,"₹3,72,000/yr"
Hewlett Packard Enterprise | HPE,Data Analyst,Specialist,7,Bangalore,"₹7,46,051/yr"
CareerNet Consulting,Data Scientist,Specialist,1,Bangalore,"₹23,76,590/yr"
edureka!,Data Analyst,Specialist,5,Bangalore,"₹4,40,262/yr"
Nineleaps Technology Solutions,Data Engineer,Specialist,2,Bangalore,"₹6,66,571/yr"
na,Data Scientist,Specialist,1,Bangalore,"₹5,00,000/yr"
Inspirisys Solutions Limited,Data Scientist,Specialist,1,Bangalore,"₹5,19,365/yr"
Amazon,Data Scientist,Specialist,15,Hyderabad,"₹16,93,961/yr"
MH Alshaya,Data Analyst,Specialist,2,Bangalore,"₹7,55,874/yr"
American Express,Data Scientist,Specialist,1,Bangalore,"₹4,72,140/yr"
Big Data Science Research,Data Scientist,Specialist,1,Bangalore,"₹7,42,880/yr"
ABCDEF,Data Scientist,Manager,1,Bangalore,"₹14,92,295/yr"
vElement,Data Scientist,Specialist,2,Pune,"₹2,53,851/yr"
BITS Pilani,Data Scientist,Specialist,1,Bangalore,"₹57,42,016/yr"
Zomato,Data Analyst,Manager,1,New Delhi,"₹26,28,278/yr"
ABC do ABC,Data Scientist,Specialist,1,Pune,"₹5,13,743/yr"
Karvy Data Management Services (India),Data Scientist,Specialist,1,Hyderabad,"₹8,59,906/yr"
MAERSK,Data Engineer,Specialist,2,Bangalore,"₹4,81,764/yr"
Hike,Machine Learning Engineer,Manager,1,New Delhi,"₹92,70,567/yr"
Kalitta Air,Data Analyst,Specialist,1,Pune,"₹2,06,332/yr"
MSCI,Data Scientist,Manager,1,Mumbai,"₹28,25,106/yr"
FIGmd,Data Scientist,Specialist,1,Pune,"₹7,50,000/yr"
Tata Capital,Data Scientist,Specialist,1,Mumbai,"₹11,58,640/yr"
Thoucentric,Data Scientist,Specialist,1,Bangalore,"₹4,80,000/yr"
Denave,Data Analyst,Specialist,7,New Delhi,"₹4,17,179/yr"
SellerApp,Data Scientist,Specialist,1,Bangalore,"₹5,11,613/yr"
Tata Consultancy Services,Data Engineer,Specialist,22,New Delhi,"₹6,49,541/yr"
Amazon,Data Engineer,Specialist,31,Hyderabad,"₹12,96,048/yr"
WNS,Data Scientist,Specialist,1,New Delhi,"₹3,82,968/yr"
Adobe,Data Scientist,Specialist,2,New Delhi,"₹15,11,412/yr"
Nielsen,Data Analyst,Manager,1,Mumbai,"₹14,24,783/yr"
Bookmyshow,Data Analyst,Specialist,2,Mumbai,"₹5,56,567/yr"
Tata Group,Data Scientist,Specialist,2,Mumbai,"₹9,77,421/yr"
Zeotap,Data Engineer,Specialist,3,Bangalore,"₹21,66,482/yr"
Tiger Analytics,Data Analyst,Specialist,1,Mumbai,"₹7,50,000/yr"
Fiserv,Data Scientist,Specialist,1,Bangalore,"₹12,37,215/yr"
Innovians Technologies,Machine Learning Engineer,Specialist,1,New Delhi,"₹63,348/yr"
LokiBots,Machine Learning Engineer,Specialist,1,Hyderabad,"₹6,44,930/yr"
UBS,Data Engineer,Specialist,1,Pune,"₹11,53,066/yr"
Vumonic Technologies,Data Scientist,Specialist,1,Bangalore,"₹1,31,232/yr"
NGDATA,Data Engineer,Specialist,1,Mumbai,"₹15,55,257/yr"
Allianz,Data Scientist,Specialist,1,Bangalore,"₹2,95,920/yr"
Searce,Data Scientist,Specialist,2,Pune,"₹8,28,221/yr"
Progressive Infovision,Data Analyst,Specialist,1,Pune,"₹2,07,368/yr"
Wizikey,Data Analyst,Specialist,3,New Delhi,"₹4,07,238/yr"
DEUSTCHE,Data Analyst,Specialist,1,Pune,"₹19,32,460/yr"
Novartis,Data Engineer,Specialist,3,Hyderabad,"₹7,16,215/yr"
CRED,Data Scientist,Specialist,5,Bangalore,"₹30,14,686/yr"
NTT DATA,Data Analyst,Specialist,3,Bangalore,"₹3,10,791/yr"
Provakil Technologies,Data Engineer,Specialist,1,Pune,"₹4,10,185/yr"
Tata Consultancy Services Big,Data Engineer,Specialist,6,Pune,"₹6,14,349/yr"
Ambee (India),Data Scientist,Specialist,1,Bangalore,"₹9,20,903/yr"
Mphasis,Data Analyst,Specialist,2,Mumbai,"₹3,86,026/yr"
Fresher,Data Engineer,Specialist,2,Mumbai,"₹3,62,640/yr"
Endurance Technologies,Data Analyst,Specialist,1,Pune,"₹3,76,209/yr"
Fresher,Data Analyst,Specialist,14,Pune,"₹3,34,986/yr"
Soul Of Anime Toystore,Data Analyst,Specialist,1,Hyderabad,"₹5,37,441/yr"
Xyram,Machine Learning Engineer,Specialist,1,Bangalore,"₹10,68,999/yr"
infrasoft technologies,Data Scientist,Specialist,1,Mumbai,"₹4,88,006/yr"
Tech Mahindra,Data Analyst,Specialist,11,New Delhi,"₹3,40,679/yr"
Cere Labs,Machine Learning Engineer,Specialist,2,Mumbai,"₹3,02,507/yr"
Google,Data Scientist,Specialist,1,Pune,"₹75,71,032/yr"
Freelancer,Data Scientist,Specialist,1,Hyderabad,"₹7,19,166/yr"
Virtual Employee,Data Scientist,Specialist,3,New Delhi,"₹9,77,371/yr"
UnitForce Technologies Consulting Pvt,Data Engineer,Specialist,1,Pune,"₹14,18,844/yr"
ABC,Data Scientist,Specialist,1,New Delhi,"₹10,44,000/yr"
Unbxd,Data Scientist,Specialist,1,Bangalore,"₹28,38,406/yr"
Capgemini,Data Scientist,Manager,1,New Delhi,"₹36,50,289/yr"
eClerx,Data Scientist,Specialist,3,Mumbai,"₹7,33,769/yr"
Oracle,Data Scientist,Specialist,5,Hyderabad,"₹12,21,714/yr"
LTI,Data Engineer,Specialist,33,Mumbai,"₹5,00,000/yr"
Persistent Systems,Data Engineer,Specialist,1,Hyderabad,"₹4,97,268/yr"
Ecolab Digital Center,Data Engineer,Specialist,2,Bangalore,"₹5,12,250/yr"
Endurance International Group,Data Engineer,Specialist,1,Mumbai,"₹31,08,546/yr"
Drishya,Machine Learning Engineer,Specialist,1,Bangalore,"₹1,25,892/yr"
Betterhalf,Machine Learning Engineer,Specialist,1,Bangalore,"₹7,73,916/yr"
ALTEN,Data Scientist,Specialist,1,Bangalore,"₹14,61,604/yr"
Optum,Data Engineer,Specialist,2,Bangalore,"₹12,79,052/yr"
Myntra,Data Scientist,Specialist,9,Bangalore,"₹19,26,965/yr"
Amazon,Data Engineer,Specialist,7,New Delhi,"₹11,15,191/yr"
Bestintown Analytics,Data Scientist,Specialist,1,Bangalore,"₹2,83,392/yr"
Invendis Technologies India,Data Scientist,Manager,1,Bangalore,"₹54,87,810/yr"
Aikon Labs,Machine Learning Engineer,Manager,1,Pune,"₹11,21,336/yr"
Pitney Bowes,Machine Learning Engineer,Specialist,2,New Delhi,"₹3,24,924/yr"
Hewlett Packard Enterprise | HPE,Data Scientist,Specialist,7,Bangalore,"₹21,19,584/yr"
IBM,Data Engineer,Manager,1,Hyderabad,"₹4,07,390/yr"
Waqar Ahmed,Data Engineer,Specialist,1,New Delhi,"₹1,00,000/yr"
Lumen,Data Scientist,Specialist,1,Bangalore,"₹29,03,556/yr"
Agile CRM,Data Engineer,Specialist,1,Hyderabad,"₹3,12,884/yr"
Nitish Verma,Data Scientist,Specialist,1,Pune,"₹10,36,984/yr"
EarlySalary.com,Data Scientist,Specialist,1,Pune,"₹15,66,004/yr"
Amazon,Machine Learning Engineer,Specialist,1,Bangalore,"₹15,07,325/yr"
Optum,Data Scientist,Specialist,11,New Delhi,"₹12,76,202/yr"
Tech Mahindra,Data Analyst,Specialist,18,Hyderabad,"₹4,00,745/yr"
Navyug Infosolutions,Data Engineer,Specialist,1,Pune,"₹8,22,870/yr"
CognitiveScale,Machine Learning Engineer,Specialist,2,Hyderabad,"₹19,13,450/yr"
Credit Suisse,Senior Data Scientist,Specialist,1,Pune,"₹28,21,193/yr"
Fabulyst,Data Engineer,Specialist,1,Bangalore,"₹3,22,188/yr"
Larsen and toubro e engineering solutions,Data Engineer,Specialist,1,Mumbai,"₹3,71,400/yr"
SagasIT Analytics,Data Analyst,Specialist,3,Bangalore,"₹6,40,520/yr"
Google,Machine Learning Engineer,Specialist,1,Pune,"₹24,80,112/yr"
Tata Consultancy Services,Data Analyst,Specialist,35,Hyderabad,"₹5,00,000/yr"
SAP,Data Engineer,Manager,1,Bangalore,"₹44,62,573/yr"
ORMAE,Data Scientist,Specialist,1,Bangalore,"₹8,99,256/yr"
SSP Technology,Data Analyst,Specialist,3,Pune,"₹6,71,940/yr"
Sharda University,Data Engineer,Specialist,1,New Delhi,"₹1,45,296/yr"
Grofers,Data Analyst,Specialist,4,Bangalore,"₹12,54,401/yr"
First Student,Data Scientist,Manager,1,Bangalore,"₹12,98,491/yr"
Xceedance,Data Engineer,Manager,1,New Delhi,"₹45,72,346/yr"
Mindbody,Machine Learning Engineer,Specialist,1,Pune,"₹12,00,000/yr"
ReferenceGlobe,Data Analyst,Specialist,2,Hyderabad,"₹1,80,440/yr"
Openstream,Machine Learning Engineer,Specialist,2,Bangalore,"₹5,51,847/yr"
GS Lab,Data Scientist,Specialist,2,Pune,"₹8,34,387/yr"
Nones,Data Engineer,Specialist,2,Bangalore,"₹6,28,661/yr"
Mate Labs,Data Scientist,Specialist,1,Bangalore,"₹8,35,202/yr"
AlgoAnalytics Pvt. Ltd.,Senior Data Scientist,Manager,1,Pune,"₹47,67,614/yr"
Hritik,Data Scientist,Specialist,1,Pune,"₹9,00,000/yr"
Diverse Lynx,Data Analyst,Manager,1,Pune,"₹39,73,428/yr"
Fortraiz Infosec,Data Scientist,Specialist,1,Bangalore,"₹8,23,360/yr"
Genpact,Data Analyst,Specialist,14,New Delhi,"₹5,25,749/yr"
Moxtain,Machine Learning Engineer,Specialist,1,New Delhi,"₹9,81,061/yr"
Embibe,Data Scientist,Specialist,20,Bangalore,"₹14,04,773/yr"
Honeywell,Data Scientist,Specialist,1,New Delhi,"₹15,00,000/yr"
Fountane,Data Analyst,Specialist,1,Hyderabad,"₹1,47,156/yr"
OYO,Data Analyst,Specialist,2,Mumbai,"₹4,47,676/yr"
TaiyōAI,Machine Learning Scientist,Specialist,1,Mumbai,"₹62,160/yr"
ITTStar Consulting,Data Engineer,Specialist,4,Bangalore,"₹5,84,254/yr"
Jio,Data Analyst,Specialist,5,Mumbai,"₹6,82,909/yr"
Digital Aristotle,Machine Learning Engineer,Specialist,2,Bangalore,"₹10,12,824/yr"
Aptus Data Labs,Data Engineer,Specialist,2,Bangalore,"₹6,25,837/yr"
GeeksForGeeks,Machine Learning Engineer,Specialist,1,New Delhi,"₹6,69,115/yr"
iNeuron,Data Scientist,Specialist,5,Bangalore,"₹8,00,000/yr"
R1 RCM,Data Analyst,Specialist,5,New Delhi,"₹5,37,613/yr"
John Deere,Data Analyst,Specialist,2,Pune,"₹9,84,306/yr"
Oneture Technologies,Data Engineer,Manager,1,Mumbai,"₹35,96,126/yr"
W.O. Insurance Brokers,Data Scientist,Specialist,1,Bangalore,"₹3,51,141/yr"
Tata Consultancy Services,Data Scientist,Specialist,1,Hyderabad,"₹12,08,801/yr"
Merck KGaA,Data Scientist,Specialist,2,Bangalore,"₹8,27,767/yr"
Nine A Business Connect,Data Analyst,Specialist,1,Mumbai,"₹4,19,172/yr"
Xenon Automotive,Data Scientist,Manager,1,Bangalore,"₹13,95,815/yr"
Giftiicon,Data Scientist,Specialist,1,Bangalore,"₹7,92,197/yr"
Bäckerei-Conditorei Fleischli,Data Engineer,Specialist,1,New Delhi,"₹12,42,238/yr"
Open Insights,Data Engineer,Specialist,1,Pune,"₹6,81,357/yr"
Hdfc,Data Scientist,Specialist,2,Mumbai,"₹7,79,424/yr"
DataBeat,Data Analyst,Specialist,4,Hyderabad,"₹4,03,524/yr"
Professional,Data Analyst,Manager,1,New Delhi,"₹11,30,153/yr"
Veritas Collaborative,Data Engineer,Manager,1,Mumbai,"₹24,61,450/yr"
Google,Data Engineer,Specialist,1,Hyderabad,"₹22,39,808/yr"
iEnergizer,Data Analyst,Specialist,3,New Delhi,"₹3,32,016/yr"
Not Applicable,Data Scientist,Specialist,1,Bangalore,"₹8,02,609/yr"
Smart Desert,Data Analyst,Specialist,2,Bangalore,"₹5,66,691/yr"
First Student,Data Scientist,Specialist,1,Bangalore,"₹2,46,600/yr"
Fractal,Data Engineer,Manager,1,Mumbai,"₹39,95,223/yr"
Apra Labs,Data Scientist,Specialist,1,Bangalore,"₹12,98,760/yr"
Team Computers,Data Engineer,Specialist,1,Mumbai,"₹3,11,052/yr"
NTT DATA,Data Engineer,Specialist,3,Bangalore,"₹4,53,157/yr"
CSS Corporation,Data Scientist,Specialist,1,New Delhi,"₹10,35,971/yr"
Wizely,Data Engineer,Manager,1,Bangalore,"₹24,24,858/yr"
Nones,Data Analyst,Specialist,5,Pune,"₹3,59,583/yr"
TCS,Data Analyst,Specialist,5,Mumbai,"₹5,15,940/yr"
GALYTIX,Data Analyst,Manager,1,New Delhi,"₹18,07,083/yr"
LivNSense,Data Scientist,Specialist,1,Bangalore,"₹4,10,994/yr"
PharmEasy,Data Scientist,Specialist,2,Mumbai,"₹14,51,194/yr"
Schlumberger,Data Engineer,Manager,1,Pune,"₹18,12,324/yr"
Jobseeker On Board,Data Engineer,Specialist,1,Pune,"₹5,15,829/yr"
Accenture,Data Analyst,Specialist,1,Pune,"₹1,80,000/yr"
Tata Consultancy Services,Machine Learning Engineer,Specialist,1,Mumbai,"₹2,20,740/yr"
Atos-Syntel,Data Scientist,Specialist,3,Mumbai,"₹8,75,733/yr"
vPhrase,Data Analyst,Specialist,3,Pune,"₹3,77,367/yr"
Qwickbit Technologies,Machine Learning Engineer,Specialist,2,Bangalore,"₹3,38,792/yr"
Almug,Data Scientist,Specialist,1,Bangalore,"₹9,13,932/yr"
Quantiphi,Data Analyst,Specialist,3,Mumbai,"₹6,54,767/yr"
Tiger Analytics,Data Analyst,Specialist,1,Pune,"₹8,59,906/yr"
AlmaBetter,Data Scientist,Manager,1,Bangalore,"₹17,70,167/yr"
Anonymous,Machine Learning Engineer,Specialist,1,Pune,"₹64,488/yr"
Tata Consultancy Services,Data Analyst,Specialist,1,Mumbai,"₹2,64,888/yr"
Ubique Systems,Data Analyst,Manager,1,Pune,"₹25,02,677/yr"
Ericsson-Worldwide,Data Analyst,Manager,3,New Delhi,"₹16,42,682/yr"
CoreView Systems,Data Scientist,Specialist,1,Pune,"₹5,14,600/yr"
ABC,Machine Learning Engineer,Specialist,1,Pune,"₹6,77,584/yr"
Aureus Analytics,Machine Learning Engineer,Manager,1,Mumbai,"₹31,65,110/yr"
Artigiani Technologies,Data Scientist,Specialist,1,Bangalore,"₹7,16,258/yr"
Franklin Templeton Investments,Data Scientist,Specialist,3,Hyderabad,"₹13,53,553/yr"
iPredictt Data Science Labs,Data Engineer,Specialist,1,Mumbai,"₹7,08,995/yr"
Acclivis Technologies,Senior Data Scientist,Specialist,1,Pune,"₹10,03,261/yr"
Other,Data Analyst,Specialist,3,Bangalore,"₹3,72,950/yr"
Kvantum,Data Scientist,Specialist,2,New Delhi,"₹10,34,962/yr"
Sportz Village Schools,Data Scientist,Specialist,1,Bangalore,"₹3,71,748/yr"
HDFC Developers,Data Scientist,Specialist,2,Mumbai,"₹14,94,696/yr"
TheMathCompany,Data Analyst,Specialist,25,Bangalore,"₹4,66,187/yr"
Medline Industries,Data Scientist,Specialist,1,Pune,"₹14,61,604/yr"
NumberMall,Machine Learning Engineer,Specialist,1,Hyderabad,"₹13,29,912/yr"
MyWays,Machine Learning Engineer,Specialist,1,New Delhi,"₹1,99,068/yr"
Brisk Technologies,Data Scientist,Specialist,1,Bangalore,"₹8,02,609/yr"
Dell Technologies,Data Engineer,Specialist,4,Bangalore,"₹8,60,699/yr"
Oracle,Machine Learning Engineer,Manager,1,Bangalore,"₹28,85,363/yr"
Nuartin Labs,Data Scientist,Specialist,1,Bangalore,"₹25,08,152/yr"
HSBC,Data Scientist,Specialist,1,Hyderabad,"₹6,16,428/yr"
MIQ Logistics,Data Scientist,Specialist,2,Bangalore,"₹6,01,398/yr"
Swiggy,Data Analyst,Manager,1,Bangalore,"₹20,13,292/yr"
DeepTek Medical Imaging,Data Scientist,Specialist,2,Pune,"₹8,95,000/yr"
SKF,Data Scientist,Specialist,1,Bangalore,"₹8,29,587/yr"
TransUnion,Data Analyst,Manager,1,Mumbai,"₹7,97,934/yr"
Cisco Systems,Data Engineer,Specialist,10,Bangalore,"₹14,37,808/yr"
First Student,Data Analyst,Specialist,3,New Delhi,"₹4,14,384/yr"
Dacasa Financeira,Data Scientist,Specialist,1,Bangalore,"₹31,32,009/yr"
Coupa Software Inc,Data Scientist,Specialist,4,Pune,"₹10,55,811/yr"
HealthPointe Solutions,Data Engineer,Specialist,2,Hyderabad,"₹8,72,461/yr"
Kurrajong and District Hospital Society,Data Analyst,Manager,1,Pune,"₹22,86,151/yr"
Capgemini Invent,Data Engineer,Specialist,1,New Delhi,"₹12,43,164/yr"
Epsilon,Data Engineer,Manager,1,Bangalore,"₹47,58,277/yr"
NetApp,Data Scientist,Specialist,3,Bangalore,"₹28,75,549/yr"
Nabler Web Solutions,Data Scientist,Specialist,1,Bangalore,"₹8,11,182/yr"
Paytm,Data Analyst,Manager,3,New Delhi,"₹15,28,750/yr"
shruti pateriya,Data Scientist,Specialist,1,Bangalore,"₹6,22,188/yr"
General Mills,Data Engineer,Specialist,1,Mumbai,"₹3,31,509/yr"
Government of India,Data Scientist,Specialist,1,New Delhi,"₹8,70,948/yr"
Crediwatch,Data Scientist,Specialist,1,Bangalore,"₹1,00,326/yr"
Yes Bank,Data Analyst,Specialist,2,Hyderabad,"₹3,38,652/yr"
SM NetServ Technologies,Data Scientist,Specialist,1,Bangalore,"₹6,00,000/yr"
Adobe,Data Engineer,Specialist,1,New Delhi,"₹4,13,830/yr"
ValueLabs,Data Analyst,Manager,1,Hyderabad,"₹23,24,908/yr"
Draup,Data Analyst,Specialist,3,Bangalore,"₹6,04,401/yr"
Aman Singh,Machine Learning Engineer,Specialist,1,Hyderabad,"₹1,20,000/yr"
Oracle,Data Analyst,Specialist,13,Bangalore,"₹6,44,930/yr"
Cornerstone OnDemand,Data Scientist,Specialist,1,Bangalore,"₹18,83,009/yr"
UnitedHealth Group,Data Scientist,Specialist,6,Bangalore,"₹13,23,387/yr"
Accenture,Data Scientist,Specialist,32,Bangalore,"₹9,44,110/yr"
i2e Consulting,Data Engineer,Specialist,1,New Delhi,"₹10,44,468/yr"
Busigence Technologies,Data Engineer,Specialist,1,New Delhi,"₹4,63,788/yr"
Infosys,Lead Data Scientist,Specialist,2,Pune,"₹16,53,998/yr"
SAP,Data Scientist,Specialist,1,New Delhi,"₹17,12,468/yr"
Anonymous,Data Scientist,Specialist,1,Bangalore,"₹6,01,957/yr"
KPIT Technologies,Data Science,Specialist,1,Pune,"₹1,80,000/yr"
Freelancer,Data Scientist,Specialist,1,Hyderabad,"₹6,52,794/yr"
Coriolis Technologies,Data Science,Specialist,3,Pune,"₹2,01,900/yr"
Freelancer,Data Analyst,Specialist,2,New Delhi,"₹6,85,284/yr"
Amazon,Machine Learning Data Associate I,Specialist,9,Hyderabad,"₹2,58,596/yr"
Gi Group,Data Scientist,Specialist,1,Hyderabad,"₹3,12,358/yr"
Tech Mahindra,Machine Learning Engineer,Manager,1,Pune,"₹13,93,916/yr"
DONE by NONE,Data Analyst,Specialist,2,Pune,"₹2,50,692/yr"
Samyak Software,Data Scientist,Manager,1,Pune,"₹22,01,529/yr"
Kantar,Data Analyst,Specialist,6,Mumbai,"₹4,12,152/yr"
Coforge,Data Scientist,Specialist,2,New Delhi,"₹16,00,000/yr"
Numerify,Data Scientist,Specialist,2,Bangalore,"₹25,30,666/yr"
Unbxd,Data Analyst,Manager,1,Bangalore,"₹22,48,660/yr"
LIN SCAN,Data Analyst,Specialist,2,New Delhi,"₹5,85,819/yr"
PlaySimple Games,Data Engineer,Specialist,1,New Delhi,"₹2,40,000/yr"
ClearQuote,Machine Learning Engineer,Specialist,1,Bangalore,"₹6,96,828/yr"
Entercoms,Data Analyst,Specialist,2,Pune,"₹4,21,223/yr"
Cognizant Technology Solutions,Data Analyst,Specialist,22,Hyderabad,"₹5,27,930/yr"
Priceline.com,Data Engineer,Specialist,1,Mumbai,"₹25,40,253/yr"
ICICI Bank,Data Engineer,Specialist,1,Mumbai,"₹4,23,402/yr"
Optum,Data Scientist,Manager,2,New Delhi,"₹31,99,404/yr"
Vervenest,Data Scientist,Specialist,1,Bangalore,"₹3,41,109/yr"
Microsoft,Data Scientist,Specialist,23,Hyderabad,"₹17,12,178/yr"
Amobee,Data Scientist,Manager,1,Pune,"₹26,70,543/yr"
UBS,Data Scientist,Specialist,1,Pune,"₹9,39,603/yr"
Deloitte,Machine Learning Engineer,Specialist,1,Hyderabad,"₹23,20,643/yr"
Sigma HR Solutions,Machine Learning Engineer,Specialist,1,New Delhi,"₹20,42,277/yr"
dAlchemy,Data Scientist,Manager,1,Bangalore,"₹15,34,132/yr"
SG Analytics,Junior Data Scientist,Specialist,2,Pune,"₹7,08,351/yr"
Fiserv,Data Science,Manager,1,Pune,"₹33,47,657/yr"
ifm electronic,Machine Learning Engineer,Specialist,1,Pune,"₹3,00,000/yr"
Compass,Machine Learning Engineer,Specialist,1,Hyderabad,"₹22,69,647/yr"
Interactions,Machine Learning Engineer,Specialist,1,Bangalore,"₹25,79,145/yr"
df,Machine Learning Engineer,Specialist,1,Mumbai,"₹14,35,687/yr"
dunnhumby,Data Scientist,Specialist,11,New Delhi,"₹11,55,616/yr"
IdeaSpark,Data Engineer,Specialist,1,Hyderabad,"₹10,16,376/yr"
The Jaypee Group,Data Engineer,Specialist,1,Mumbai,"₹7,25,787/yr"
Cimpress,Data Scientist,Specialist,1,Bangalore,"₹5,02,448/yr"
KreditBee,Data Engineer,Specialist,2,Bangalore,"₹11,62,739/yr"
Pantech Solutions,Data Scientist,Specialist,1,Pune,"₹3,00,000/yr"
Cognizant Technology Solutions,Data Scientist,Specialist,4,Mumbai,"₹8,30,959/yr"
MedTourEasy,Data Engineer,Specialist,1,New Delhi,"₹1,49,932/yr"
Tech Data,Data Engineer,Specialist,1,New Delhi,"₹3,61,764/yr"
Loylty Rewardz Mngt,Data Scientist,Specialist,3,Mumbai,"₹12,23,523/yr"
PayPal,Data Analyst,Specialist,3,Bangalore,"₹6,98,674/yr"
Srijan Technologies,Data Engineer,Specialist,1,New Delhi,"₹8,64,369/yr"
Valasys Media,Data Analyst,Specialist,2,Pune,"₹7,16,000/yr"
HDFC Ergo,Data Scientist,Specialist,1,Mumbai,"₹3,11,051/yr"
Hotstar,Data Scientist,Specialist,1,Mumbai,"₹20,08,820/yr"
Zensar Technologies,Senior Data Scientist,Specialist,1,Pune,"₹14,85,766/yr"
Energy Exemplar,Data Analyst,Specialist,2,Pune,"₹16,77,629/yr"
Datamatics Global Services,Data Scientist,Specialist,2,Bangalore,"₹12,23,165/yr"
QuantumLink,Data Analyst,Specialist,2,Mumbai,"₹3,40,824/yr"
National Institute of Technology Karnataka,Data Scientist,Specialist,1,Bangalore,"₹5,14,600/yr"
EY,Data Engineer,Specialist,1,New Delhi,"₹4,69,612/yr"
Course5 Intelligence,Data Scientist,Specialist,1,Mumbai,"₹12,10,770/yr"
Reliance Industries,Data Scientist,Specialist,1,Mumbai,"₹9,59,911/yr"
Market Pulse Technologies,Software Engineer - Machine Learning,Specialist,1,Mumbai,"₹16,12,324/yr"
Yatra Online Pvt Ltd,Data Scientist,Specialist,2,New Delhi,"₹6,27,616/yr"
Skuad,Data Engineer,Specialist,2,New Delhi,"₹5,85,269/yr"
GS Lab,Data Scientist,Specialist,1,Hyderabad,"₹6,77,580/yr"
Postman,Data Scientist,Specialist,1,Bangalore,"₹14,54,222/yr"
Arya Solution,Data Scientist,Specialist,1,Pune,"₹5,50,000/yr"
Tech Mahindra,Data Engineer,Specialist,2,New Delhi,"₹5,40,800/yr"
Subex,Machine Learning Engineer,Specialist,2,Bangalore,"₹9,27,200/yr"
SeedOlabs,Data Scientist,Specialist,1,Bangalore,"₹4,98,832/yr"
Bajaj Finance,Data Engineer,Specialist,5,Pune,"₹6,24,033/yr"
MediaMint,Data Analyst,Specialist,3,Hyderabad,"₹3,66,514/yr"
InSync Analytics,Data Analyst,Specialist,2,Mumbai,"₹2,08,032/yr"
DeepEdge,Machine Learning Engineer,Specialist,3,Hyderabad,"₹8,80,000/yr"
CognitiveWorks,Data Scientist,Manager,1,Bangalore,"₹18,98,592/yr"
QL2,Data Analyst,Specialist,5,New Delhi,"₹2,46,108/yr"
Valiance Solutions,Machine Learning Engineer,Specialist,1,New Delhi,"₹9,63,528/yr"
